XVAL,YVAL,DENSITY
-8.0000,-8.3000,0.626559
-8.0000,-8.2000,-0.043802
-8.0000,-8.1000,0.521974
-8.0000,-8.0000,0.732682
-8.0000,-7.9000,-0.012542
-8.0000,-7.8000,0.550477
-8.0000,-7.7000,0.573555
-8.0000,-7.6000,0.252444
-8.0000,-7.5000,-0.185336
-8.0000,-7.4000,-0.032034
-8.0000,-7.3000,0.615310
-8.0000,-7.2000,0.010149
-8.0000,-7.1000,0.612263
-8.0000,-7.0000,0.225898
-8.0000,-6.9000,0.359974
-8.0000,-6.8000,0.591614
-8.0000,-6.7000,0.231679
-8.0000,-6.6000,0.073141
-8.0000,-6.5000,0.189591
-8.0000,-6.4000,0.191054
-8.0000,-6.3000,0.468289
-8.0000,-6.2000,-0.112690
-8.0000,-6.1000,0.033670
-8.0000,-6.0000,-0.174156
-8.0000,-5.9000,0.164273
-8.0000,-5.8000,0.451409
-8.0000,-5.7000,0.187142
-8.0000,-5.6000,0.497217
-8.0000,-5.5000,-0.194444
-8.0000,-5.4000,0.200244
-8.0000,-5.3000,0.176613
-8.0000,-5.2000,0.000943
-8.0000,-5.1000,0.280371
-8.0000,-5.0000,0.096675
-8.0000,-4.9000,0.223687
-8.0000,-4.8000,0.322828
-8.0000,-4.7000,0.689487
-8.0000,-4.6000,0.399788
-8.0000,-4.5000,0.075027
-8.0000,-4.4000,0.363308
-8.0000,-4.3000,0.271105
-8.0000,-4.2000,0.456048
-8.0000,-4.1000,0.248058
-8.0000,-4.0000,0.149110
-8.0000,-3.9000,0.682113
-8.0000,-3.8000,0.404124
-8.0000,-3.7000,0.011582
-8.0000,-3.6000,0.411255
-8.0000,-3.5000,0.447329
-8.0000,-3.4000,-0.109354
-8.0000,-3.3000,0.537543
-8.0000,-3.2000,0.649919
-8.0000,-3.1000,0.138103
-8.0000,-3.0000,0.353213
-8.0000,-2.9000,-0.109148
-8.0000,-2.8000,0.170380
-8.0000,-2.7000,-0.013427
-8.0000,-2.6000,0.598205
-8.0000,-2.5000,0.474856
-8.0000,-2.4000,0.148814
-8.0000,-2.3000,0.070659
-8.0000,-2.2000,0.134233
-8.0000,-2.1000,-0.080574
-8.0000,-2.0000,-0.141214
-8.0000,-1.9000,0.016153
-8.0000,-1.8000,0.616737
-8.0000,-1.7000,0.011079
-8.0000,-1.6000,0.716227
-8.0000,-1.5000,0.138189
-8.0000,-1.4000,0.738803
-8.0000,-1.3000,0.053782
-8.0000,-1.2000,0.661799
-8.0000,-1.1000,0.028486
-8.0000,-1.0000,0.026804
-8.0000,-0.9000,0.473341
-8.0000,-0.8000,0.494259
-8.0000,-0.7000,0.700008
-8.0000,-0.6000,0.515902
-8.0000,-0.5000,0.317046
-8.0000,-0.4000,0.108577
-8.0000,-0.3000,0.114941
-8.0000,-0.2000,0.069931
-8.0000,-0.1000,-0.189248
-8.0000,0.0000,-0.696433
-8.0000,0.1000,-0.523544
-8.0000,0.2000,-0.549539
-8.0000,0.3000,-0.016503
-8.0000,0.4000,-0.138272
-8.0000,0.5000,0.073280
-8.0000,0.6000,-0.387384
-8.0000,0.7000,-0.255012
-8.0000,0.8000,-0.499253
-8.0000,0.9000,-0.400129
-8.0000,1.0000,-0.402928
-8.0000,1.1000,-0.206738
-8.0000,1.2000,-0.478109
-8.0000,1.3000,-0.556674
-8.0000,1.4000,-0.190208
-8.0000,1.5000,-0.327270
-8.0000,1.6000,-0.413945
-8.0000,1.7000,0.016929
-8.0000,1.8000,-0.062329
-8.0000,1.9000,-0.149898
-8.0000,2.0000,-0.026765
-8.0000,2.1000,-0.585769
-8.0000,2.2000,-0.083836
-8.0000,2.3000,-0.452669
-8.0000,2.4000,-0.504669
-8.0000,2.5000,-0.254223
-8.0000,2.6000,0.032371
-8.0000,2.7000,-0.127263
-8.0000,2.8000,-0.206081
-8.0000,2.9000,-0.081677
-8.0000,3.0000,-0.331394
-8.0000,3.1000,-0.235365
-8.0000,3.2000,-0.762153
-8.0000,3.3000,-0.223913
-8.0000,3.4000,0.026303
-8.0000,3.5000,-0.474798
-8.0000,3.6000,-0.533122
-8.0000,3.7000,0.077961
-8.0000,3.8000,-0.652121
-8.0000,3.9000,-0.382426
-8.0000,4.0000,0.035928
-8.0000,4.1000,-0.122860
-8.0000,4.2000,-0.496229
-8.0000,4.3000,-0.091136
-8.0000,4.4000,-0.311095
-8.0000,4.5000,-0.625748
-8.0000,4.6000,-0.488841
-8.0000,4.7000,-0.698201
-8.0000,4.8000,-0.389730
-8.0000,4.9000,-0.568324
-8.0000,5.0000,-0.515219
-8.0000,5.1000,-0.371840
-8.0000,5.2000,-0.357159
-8.0000,5.3000,-0.003788
-8.0000,5.4000,-0.185996
-8.0000,5.5000,-0.168611
-8.0000,5.6000,0.114001
-8.0000,5.7000,-0.243898
-8.0000,5.8000,-0.703708
-8.0000,5.9000,-0.470676
-8.0000,6.0000,-0.526332
-8.0000,6.1000,-0.603747
-8.0000,6.2000,-0.203744
-8.0000,6.3000,-0.092895
-8.0000,6.4000,-0.023068
-8.0000,6.5000,-0.108184
-8.0000,6.6000,-0.407241
-8.0000,6.7000,-0.421248
-8.0000,6.8000,0.056379
-8.0000,6.9000,-0.087620
-8.0000,7.0000,-0.160700
-8.0000,7.1000,-0.539264
-8.0000,7.2000,-0.182667
-8.0000,7.3000,-0.577038
-8.0000,7.4000,-0.374260
-8.0000,7.5000,-0.049075
-8.0000,7.6000,-0.556199
-8.0000,7.7000,-0.216366
-8.0000,7.8000,-0.315689
-8.0000,7.9000,-0.625772
-8.0000,8.0000,-0.347012
-8.0000,8.1000,-0.041687
-8.0000,8.2000,-0.385993
-8.0000,8.3000,0.056709
-8.0000,8.4000,-0.172574
-8.0000,8.5000,-0.480737
-8.0000,8.6000,-0.343560
-8.0000,8.7000,-0.050690
-8.0000,8.8000,-0.648771
-8.0000,8.9000,-0.166163
-8.0000,9.0000,-0.319821
-8.0000,9.1000,-0.183633
-8.0000,9.2000,-0.550274
-8.0000,9.3000,-0.021571
-8.0000,9.4000,-0.676792
-8.0000,9.5000,-0.633336
-8.0000,9.6000,-0.249687
-8.0000,9.7000,-0.541903
-8.0000,9.8000,-0.656748
-8.0000,9.9000,-0.716712
-8.0000,10.0000,-0.613252
-7.9000,-10.0000,0.187816
-7.9000,-9.9000,0.050415
-7.9000,-9.8000,0.011822
-7.9000,-9.7000,0.637871
-7.9000,-9.6000,0.149295
-7.9000,-9.5000,0.493127
-7.9000,-9.4000,-0.114344
-7.9000,-9.3000,0.475897
-7.9000,-9.2000,0.055582
-7.9000,-9.1000,0.499535
-7.9000,-9.0000,0.242240
-7.9000,-8.9000,0.000702
-7.9000,-8.8000,0.687477
-7.9000,-8.7000,0.214020
-7.9000,-8.6000,-0.014464
-7.9000,-8.5000,0.210622
-7.9000,-8.4000,0.564379
-7.9000,-8.3000,0.139532
-7.9000,-8.2000,0.589341
-7.9000,-8.1000,0.679464
-7.9000,-8.0000,0.579620
-7.9000,-7.9000,-0.075549
-7.9000,-7.8000,0.489909
-7.9000,-7.7000,0.337509
-7.9000,-7.6000,0.471930
-7.9000,-7.5000,0.419124
-7.9000,-7.4000,-0.139859
-7.9000,-7.3000,0.483308
-7.9000,-7.2000,0.654900
-7.9000,-7.1000,0.326467
-7.9000,-7.0000,-0.134426
-7.9000,-6.9000,0.221538
-7.9000,-6.8000,-0.180620
-7.9000,-6.7000,0.759453
-7.9000,-6.6000,0.235313
-7.9000,-6.5000,0.293346
-7.9000,-6.4000,-0.192461
-7.9000,-6.3000,-0.101072
-7.9000,-6.2000,0.663215
-7.9000,-6.1000,0.532515
-7.9000,-6.0000,0.231547
-7.9000,-5.9000,0.242649
-7.9000,-5.8000,0.195701
-7.9000,-5.7000,-0.063926
-7.9000,-5.6000,0.271298
-7.9000,-5.5000,0.215984
-7.9000,-5.4000,0.184192
-7.9000,-5.3000,0.048808
-7.9000,-5.2000,-0.014799
-7.9000,-5.1000,0.528655
-7.9000,-5.0000,0.066527
-7.9000,-4.9000,0.115773
-7.9000,-4.8000,-0.038857
-7.9000,-4.7000,-0.040472
-7.9000,-4.6000,0.450640
-7.9000,-4.5000,0.143195
-7.9000,-4.4000,0.421434
-7.9000,-4.3000,0.602772
-7.9000,-4.2000,0.604460
-7.9000,-4.1000,0.424275
-7.9000,-4.0000,0.497955
-7.9000,-3.9000,-0.026819
-7.9000,-3.8000,0.349261
-7.9000,-3.7000,0.249214
-7.9000,-3.6000,0.550027
-7.9000,-3.5000,0.676155
-7.9000,-3.4000,0.406423
-7.9000,-3.3000,0.456228
-7.9000,-3.2000,0.679990
-7.9000,-3.1000,0.725943
-7.9000,-3.0000,0.217454
-7.9000,-2.9000,0.494480
-7.9000,-2.8000,0.165682
-7.9000,-2.7000,0.587869
-7.9000,-2.6000,0.395235
-7.9000,-2.5000,0.030591
-7.9000,-2.4000,0.010997
-7.9000,-2.3000,0.233082
-7.9000,-2.2000,0.496940
-7.9000,-2.1000,0.167629
-7.9000,-2.0000,0.697111
-7.9000,-1.9000,-0.106457
-7.9000,-1.8000,-0.063350
-7.9000,-1.7000,0.128093
-7.9000,-1.6000,0.083242
-7.9000,-1.5000,-0.129176
-7.9000,-1.4000,0.052617
-7.9000,-1.3000,0.513722
-7.9000,-1.2000,0.434941
-7.9000,-1.1000,0.130113
-7.9000,-1.0000,0.177301
-7.9000,-0.9000,0.157305
-7.9000,-0.8000,0.256303
-7.9000,-0.7000,0.471037
-7.9000,-0.6000,0.248399
-7.9000,-0.5000,0.109634
-7.9000,-0.4000,0.087886
-7.9000,-0.3000,0.263198
-7.9000,-0.2000,0.183434
-7.9000,-0.1000,0.468953
-7.9000,0.0000,-0.499252
-7.9000,0.1000,-0.104340
-7.9000,0.2000,-0.278659
-7.9000,0.3000,-0.372121
-7.9000,0.4000,-0.057611
-7.9000,0.5000,-0.603463
-7.9000,0.6000,-0.425493
-7.9000,0.7000,-0.512164
-7.9000,0.8000,-0.085720
-7.9000,0.9000,-0.520282
-7.9000,1.0000,-0.708707
-7.9000,1.1000,-0.197875
-7.9000,1.2000,-0.567167
-7.9000,1.3000,-0.482314
-7.9000,1.4000,-0.116450
-7.9000,1.5000,-0.343286
-7.9000,1.6000,-0.684258
-7.9000,1.7000,-0.041795
-7.9000,1.8000,-0.145969
-7.9000,1.9000,-0.268009
-7.9000,2.0000,-0.242559
-7.9000,2.1000,-0.585033
-7.9000,2.2000,-0.568052
-7.9000,2.3000,-0.357547
-7.9000,2.4000,-0.050858
-7.9000,2.5000,-0.073566
-7.9000,2.6000,-0.764641
-7.9000,2.7000,-0.621376
-7.9000,2.8000,-0.028820
-7.9000,2.9000,-0.050538
-7.9000,3.0000,-0.527557
-7.9000,3.1000,0.043417
-7.9000,3.2000,-0.443184
-7.9000,3.3000,-0.022948
-7.9000,3.4000,-0.506598
-7.9000,3.5000,-0.347546
-7.9000,3.6000,-0.753148
-7.9000,3.7000,-0.437656
-7.9000,3.8000,-0.297864
-7.9000,3.9000,0.037819
-7.9000,4.0000,-0.382279
-7.9000,4.1000,-0.214496
-7.9000,4.2000,-0.602090
-7.9000,4.3000,-0.121656
-7.9000,4.4000,-0.024947
-7.9000,4.5000,-0.000536
-7.9000,4.6000,-0.308137
-7.9000,4.7000,0.011673
-7.9000,4.8000,-0.346716
-7.9000,4.9000,-0.034844
-7.9000,5.0000,-0.261433
-7.9000,5.1000,-0.094275
-7.9000,5.2000,-0.288963
-7.9000,5.3000,-0.306279
-7.9000,5.4000,-0.374176
-7.9000,5.5000,-0.554222
-7.9000,5.6000,-0.548517
-7.9000,5.7000,-0.282437
-7.9000,5.8000,-0.565216
-7.9000,5.9000,-0.264130
-7.9000,6.0000,-0.294427
-7.9000,6.1000,-0.347978
-7.9000,6.2000,-0.536558
-7.9000,6.3000,-0.009662
-7.9000,6.4000,-0.450996
-7.9000,6.5000,-0.078157
-7.9000,6.6000,-0.749043
-7.9000,6.7000,-0.311657
-7.9000,6.8000,-0.421803
-7.9000,6.9000,-0.712192
-7.9000,7.0000,-0.107434
-7.9000,7.1000,-0.082701
-7.9000,7.2000,-0.658009
-7.9000,7.3000,-0.240150
-7.9000,7.4000,-0.221706
-7.9000,7.5000,-0.482334
-7.9000,7.6000,0.000005
-7.9000,7.7000,-0.124085
-7.9000,7.8000,-0.090470
-7.9000,7.9000,-0.604957
-7.9000,8.0000,-0.515143
-7.9000,8.1000,-0.596256
-7.9000,8.2000,0.154942
-7.9000,8.3000,-0.192976
-7.9000,8.4000,-0.164629
-7.9000,8.5000,-0.533865
-7.9000,8.6000,0.056559
-7.9000,8.7000,0.105074
-7.9000,8.8000,-0.108835
-7.9000,8.9000,-0.024695
-7.9000,9.0000,-0.154169
-7.9000,9.1000,-0.595531
-7.9000,9.2000,-0.583583
-7.9000,9.3000,-0.319252
-7.9000,9.4000,-0.763512
-7.9000,9.5000,0.010665
-7.9000,9.6000,-0.269287
-7.9000,9.7000,-0.241319
-7.9000,9.8000,-0.497578
-7.9000,9.9000,0.051902
-7.9000,10.0000,-0.413010
-7.8000,-10.0000,0.222378
-7.8000,-9.9000,0.581492
-7.8000,-9.8000,0.564153
-7.8000,-9.7000,0.071711
-7.8000,-9.6000,0.217735
-7.8000,-9.5000,0.065670
-7.8000,-9.4000,-0.045664
-7.8000,-9.3000,0.649064
-7.8000,-9.2000,0.715905
-7.8000,-9.1000,-0.050944
-7.8000,-9.0000,0.003109
-7.8000,-8.9000,0.548576
-7.8000,-8.8000,0.472469
-7.8000,-8.7000,-0.029685
-7.8000,-8.6000,-0.019902
-7.8000,-8.5000,0.459684
-7.8000,-8.4000,-0.032658
-7.8000,-8.3000,0.557578
-7.8000,-8.2000,0.682738
-7.8000,-8.1000,0.273681
-7.8000,-8.0000,0.054598
-7.8000,-7.9000,0.217993
-7.8000,-7.8000,0.700059
-7.8000,-7.7000,0.148054
-7.8000,-7.6000,0.495680
-7.8000,-7.5000,0.393407
-7.8000,-7.4000,0.421276
-7.8000,-7.3000,0.568355
-7.8000,-7.2000,0.405129
-7.8000,-7.1000,0.338043
-7.8000,-7.0000,0.041209
-7.8000,-6.9000,0.460502
-7.8000,-6.8000,0.023005
-7.8000,-6.7000,0.219093
-7.8000,-6.6000,0.454537
-7.8000,-6.5000,0.167825
-7.8000,-6.4000,-0.001013
-7.8000,-6.3000,0.516008
-7.8000,-6.2000,-0.190239
-7.8000,-6.1000,0.574045
-7.8000,-6.0000,0.396242
-7.8000,-5.9000,0.518481
-7.8000,-5.8000,0.004844
-7.8000,-5.7000,0.348599
-7.8000,-5.6000,-0.069618
-7.8000,-5.5000,0.498946
-7.8000,-5.4000,-0.017615
-7.8000,-5.3000,-0.164163
-7.8000,-5.2000,0.581516
-7.8000,-5.1000,0.551187
-7.8000,-5.0000,0.164013
-7.8000,-4.9000,0.345405
-7.8000,-4.8000,0.694719
-7.8000,-4.7000,0.247951
-7.8000,-4.6000,0.440698
-7.8000,-4.5000,0.460276
-7.8000,-4.4000,0.476155
-7.8000,-4.3000,0.417208
-7.8000,-4.2000,0.155539
-7.8000,-4.1000,0.343531
-7.8000,-4.0000,0.123113
-7.8000,-3.9000,0.541164
-7.8000,-3.8000,0.734897
-7.8000,-3.7000,-0.040117
-7.8000,-3.6000,0.641092
-7.8000,-3.5000,0.519466
-7.8000,-3.4000,0.251495
-7.8000,-3.3000,0.749027
-7.8000,-3.2000,0.679031
-7.8000,-3.1000,0.459225
-7.8000,-3.0000,0.367566
-7.8000,-2.9000,0.674662
-7.8000,-2.8000,0.337573
-7.8000,-2.7000,0.316572
-7.8000,-2.6000,0.309852
-7.8000,-2.5000,0.194566
-7.8000,-2.4000,0.391201
-7.8000,-2.3000,0.512509
-7.8000,-2.2000,0.284261
-7.8000,-2.1000,-0.028564
-7.8000,-2.0000,0.581393
-7.8000,-1.9000,0.032828
-7.8000,-1.8000,0.775442
-7.8000,-1.7000,0.421211
-7.8000,-1.6000,0.402145
-7.8000,-1.5000,0.305184
-7.8000,-1.4000,0.088178
-7.8000,-1.3000,0.108954
-7.8000,-1.2000,0.181470
-7.8000,-1.1000,0.395327
-7.8000,-1.0000,0.164857
-7.8000,-0.9000,0.343707
-7.8000,-0.8000,0.450833
-7.8000,-0.7000,0.146326
-7.8000,-0.6000,0.445484
-7.8000,-0.5000,0.150942
-7.8000,-0.4000,0.689788
-7.8000,-0.3000,0.706519
-7.8000,-0.2000,0.656521
-7.8000,-0.1000,0.562044
-7.8000,0.0000,-0.084755
-7.8000,0.1000,-0.268892
-7.8000,0.2000,-0.465797
-7.8000,0.3000,-0.225670
-7.8000,0.4000,-0.174072
-7.8000,0.5000,0.008171
-7.8000,0.6000,-0.701301
-7.8000,0.7000,-0.548510
-7.8000,0.8000,-0.000601
-7.8000,0.9000,-0.015745
-7.8000,1.0000,-0.074912
-7.8000,1.1000,0.101874
-7.8000,1.2000,-0.719652
-7.8000,1.3000,0.045279
-7.8000,1.4000,0.031950
-7.8000,1.5000,-0.434490
-7.8000,1.6000,-0.213408
-7.8000,1.7000,-0.435973
-7.8000,1.8000,-0.420096
-7.8000,1.9000,-0.021785
-7.8000,2.0000,-0.301909
-7.8000,2.1000,-0.256047
-7.8000,2.2000,-0.456163
-7.8000,2.3000,-0.667411
-7.8000,2.4000,-0.143455
-7.8000,2.5000,-0.357098
-7.8000,2.6000,-0.516750
-7.8000,2.7000,-0.372054
-7.8000,2.8000,-0.415431
-7.8000,2.9000,-0.122883
-7.8000,3.0000,-0.164476
-7.8000,3.1000,-0.299822
-7.8000,3.2000,-0.552889
-7.8000,3.3000,-0.401113
-7.8000,3.4000,-0.587152
-7.8000,3.5000,-0.152824
-7.8000,3.6000,-0.662453
-7.8000,3.7000,-0.595946
-7.8000,3.8000,-0.191670
-7.8000,3.9000,-0.718252
-7.8000,4.0000,0.108684
-7.8000,4.1000,-0.576837
-7.8000,4.2000,-0.594500
-7.8000,4.3000,-0.348902
-7.8000,4.4000,0.129867
-7.8000,4.5000,-0.394926
-7.8000,4.6000,-0.394866
-7.8000,4.7000,-0.157902
-7.8000,4.8000,-0.366122
-7.8000,4.9000,-0.089706
-7.8000,5.0000,0.010846
-7.8000,5.1000,-0.069298
-7.8000,5.2000,0.119427
-7.8000,5.3000,-0.629819
-7.8000,5.4000,-0.619738
-7.8000,5.5000,-0.125011
-7.8000,5.6000,0.018802
-7.8000,5.7000,-0.181752
-7.8000,5.8000,-0.612833
-7.8000,5.9000,-0.553150
-7.8000,6.0000,-0.638431
-7.8000,6.1000,-0.408457
-7.8000,6.2000,-0.051852
-7.8000,6.3000,-0.776026
-7.8000,6.4000,-0.278144
-7.8000,6.5000,-0.322549
-7.8000,6.6000,-0.010952
-7.8000,6.7000,-0.248508
-7.8000,6.8000,-0.122645
-7.8000,6.9000,-0.501101
-7.8000,7.0000,-0.137775
-7.8000,7.1000,-0.260201
-7.8000,7.2000,-0.071359
-7.8000,7.3000,-0.665601
-7.8000,7.4000,-0.601503
-7.8000,7.5000,-0.440076
-7.8000,7.6000,-0.439342
-7.8000,7.7000,-0.154783
-7.8000,7.8000,-0.273549
-7.8000,7.9000,-0.090813
-7.8000,8.0000,-0.359084
-7.8000,8.1000,-0.629947
-7.8000,8.2000,0.051877
-7.8000,8.3000,-0.634172
-7.8000,8.4000,-0.099677
-7.8000,8.5000,-0.375397
-7.8000,8.6000,0.037005
-7.8000,8.7000,-0.589848
-7.8000,8.8000,-0.477755
-7.8000,8.9000,-0.100713
-7.8000,9.0000,-0.438520
-7.8000,9.1000,-0.212230
-7.8000,9.2000,-0.456906
-7.8000,9.3000,-0.264814
-7.8000,9.4000,-0.332194
-7.8000,9.5000,-0.231822
-7.8000,9.6000,-0.253600
-7.8000,9.7000,-0.112014
-7.8000,9.8000,0.009319
-7.8000,9.9000,-0.433370
-7.8000,10.0000,0.094287
-7.7000,-10.0000,-0.085489
-7.7000,-9.9000,0.470397
-7.7000,-9.8000,0.313145
-7.7000,-9.7000,0.428680
-7.7000,-9.6000,0.026225
-7.7000,-9.5000,0.430568
-7.7000,-9.4000,0.251120
-7.7000,-9.3000,0.097952
-7.7000,-9.2000,0.325388
-7.7000,-9.1000,0.391864
-7.7000,-9.0000,-0.006323
-7.7000,-8.9000,0.053684
-7.7000,-8.8000,0.634050
-7.7000,-8.7000,0.270839
-7.7000,-8.6000,0.357512
-7.7000,-8.5000,0.293316
-7.7000,-8.4000,0.046220
-7.7000,-8.3000,0.027798
-7.7000,-8.2000,0.615797
-7.7000,-8.1000,0.000016
-7.7000,-8.0000,0.485904
-7.7000,-7.9000,0.578879
-7.7000,-7.8000,0.471361
-7.7000,-7.7000,0.514910
-7.7000,-7.6000,0.328899
-7.7000,-7.5000,0.187658
-7.7000,-7.4000,0.553896
-7.7000,-7.3000,0.066747
-7.7000,-7.2000,0.527111
-7.7000,-7.1000,0.532905
-7.7000,-7.0000,0.068822
-7.7000,-6.9000,-0.032483
-7.7000,-6.8000,0.311207
-7.7000,-6.7000,0.058124
-7.7000,-6.6000,0.047229
-7.7000,-6.5000,0.416658
-7.7000,-6.4000,0.088002
-7.7000,-6.3000,-0.135486
-7.7000,-6.2000,0.618357
-7.7000,-6.1000,0.381803
-7.7000,-6.0000,0.691558
-7.7000,-5.9000,0.232969
-7.7000,-5.8000,0.025388
-7.7000,-5.7000,-0.063683
-7.7000,-5.6000,-0.152913
-7.7000,-5.5000,-0.117407
-7.7000,-5.4000,0.569064
-7.7000,-5.3000,-0.036027
-7.7000,-5.2000,-0.130468
-7.7000,-5.1000,-0.111608
-7.7000,-5.0000,0.234767
-7.7000,-4.9000,0.373351
-7.7000,-4.8000,0.468125
-7.7000,-4.7000,0.195287
-7.7000,-4.6000,0.374029
-7.7000,-4.5000,0.476155
-7.7000,-4.4000,0.160040
-7.7000,-4.3000,0.316504
-7.7000,-4.2000,0.685772
-7.7000,-4.1000,-0.091858
-7.7000,-4.0000,-0.003510
-7.7000,-3.9000,0.607452
-7.7000,-3.8000,0.575554
-7.7000,-3.7000,-0.058281
-7.7000,-3.6000,0.371544
-7.7000,-3.5000,0.473783
-7.7000,-3.4000,0.334717
-7.7000,-3.3000,-0.039748
-7.7000,-3.2000,0.388030
-7.7000,-3.1000,0.008092
-7.7000,-3.0000,0.335882
-7.7000,-2.9000,0.622925
-7.7000,-2.8000,0.378461
-7.7000,-2.7000,0.337752
-7.7000,-2.6000,0.637513
-7.7000,-2.5000,0.381254
-7.7000,-2.4000,0.550261
-7.7000,-2.3000,0.505344
-7.7000,-2.2000,-0.026462
-7.7000,-2.1000,0.428907
-7.7000,-2.0000,0.491484
-7.7000,-1.9000,0.079357
-7.7000,-1.8000,0.209143
-7.7000,-1.7000,0.361169
-7.7000,-1.6000,0.065131
-7.7000,-1.5000,0.423771
-7.7000,-1.4000,0.202644
-7.7000,-1.3000,0.008493
-7.7000,-1.2000,-0.101440
-7.7000,-1.1000,0.625061
-7.7000,-1.0000,0.523798
-7.7000,-0.9000,0.570711
-7.7000,-0.8000,0.100494
-7.7000,-0.7000,0.067163
-7.7000,-0.6000,0.702141
-7.7000,-0.5000,0.315918
-7.7000,-0.4000,0.362129
-7.7000,-0.3000,0.427472
-7.7000,-0.2000,0.780011
-7.7000,-0.1000,0.319496
-7.7000,0.0000,-0.240069
-7.7000,0.1000,-0.184962
-7.7000,0.2000,-0.491650
-7.7000,0.3000,-0.590777
-7.7000,0.4000,-0.194945
-7.7000,0.5000,-0.210879
-7.7000,0.6000,-0.252846
-7.7000,0.7000,-0.058445
-7.7000,0.8000,-0.515178
-7.7000,0.9000,-0.146468
-7.7000,1.0000,-0.492941
-7.7000,1.1000,-0.316342
-7.7000,1.2000,-0.498937
-7.7000,1.3000,-0.238378
-7.7000,1.4000,-0.127361
-7.7000,1.5000,-0.310785
-7.7000,1.6000,-0.418112
-7.7000,1.7000,-0.682715
-7.7000,1.8000,-0.743560
-7.7000,1.9000,-0.514832
-7.7000,2.0000,0.018604
-7.7000,2.1000,-0.011147
-7.7000,2.2000,0.120360
-7.7000,2.3000,-0.611310
-7.7000,2.4000,-0.611223
-7.7000,2.5000,-0.373540
-7.7000,2.6000,-0.128378
-7.7000,2.7000,-0.067799
-7.7000,2.8000,-0.544704
-7.7000,2.9000,-0.138509
-7.7000,3.0000,0.109217
-7.7000,3.1000,-0.253086
-7.7000,3.2000,-0.497615
-7.7000,3.3000,0.083165
-7.7000,3.4000,-0.178394
-7.7000,3.5000,-0.488185
-7.7000,3.6000,-0.385756
-7.7000,3.7000,0.032642
-7.7000,3.8000,-0.108615
-7.7000,3.9000,-0.608459
-7.7000,4.0000,-0.012341
-7.7000,4.1000,-0.742173
-7.7000,4.2000,-0.470312
-7.7000,4.3000,-0.402431
-7.7000,4.4000,-0.043567
-7.7000,4.5000,-0.297048
-7.7000,4.6000,-0.665519
-7.7000,4.7000,-0.038797
-7.7000,4.8000,-0.110061
-7.7000,4.9000,-0.450228
-7.7000,5.0000,-0.394105
-7.7000,5.1000,0.141504
-7.7000,5.2000,-0.506528
-7.7000,5.3000,-0.443279
-7.7000,5.4000,-0.598047
-7.7000,5.5000,0.026658
-7.7000,5.6000,-0.058369
-7.7000,5.7000,-0.554883
-7.7000,5.8000,-0.455667
-7.7000,5.9000,-0.163490
-7.7000,6.0000,-0.269217
-7.7000,6.1000,-0.101467
-7.7000,6.2000,-0.424518
-7.7000,6.3000,0.005210
-7.7000,6.4000,-0.707862
-7.7000,6.5000,-0.097972
-7.7000,6.6000,-0.406287
-7.7000,6.7000,-0.208409
-7.7000,6.8000,-0.639637
-7.7000,6.9000,-0.605740
-7.7000,7.0000,-0.594873
-7.7000,7.1000,-0.271069
-7.7000,7.2000,-0.618402
-7.7000,7.3000,-0.558935
-7.7000,7.4000,-0.531862
-7.7000,7.5000,-0.130252
-7.7000,7.6000,-0.299041
-7.7000,7.7000,-0.002958
-7.7000,7.8000,-0.002856
-7.7000,7.9000,-0.089576
-7.7000,8.0000,0.011094
-7.7000,8.1000,-0.096529
-7.7000,8.2000,-0.548514
-7.7000,8.3000,-0.303096
-7.7000,8.4000,-0.346934
-7.7000,8.5000,-0.463973
-7.7000,8.6000,-0.669048
-7.7000,8.7000,-0.559065
-7.7000,8.8000,-0.602935
-7.7000,8.9000,-0.736819
-7.7000,9.0000,-0.766238
-7.7000,9.1000,-0.052606
-7.7000,9.2000,-0.259949
-7.7000,9.3000,-0.187858
-7.7000,9.4000,-0.004897
-7.7000,9.5000,0.014839
-7.7000,9.6000,-0.614772
-7.7000,9.7000,-0.183791
-7.7000,9.8000,-0.416551
-7.7000,9.9000,-0.251224
-7.7000,10.0000,-0.517976
-7.6000,-10.0000,0.216969
-7.6000,-9.9000,0.451220
-7.6000,-9.8000,0.538055
-7.6000,-9.7000,0.409849
-7.6000,-9.6000,0.198745
-7.6000,-9.5000,0.706237
-7.6000,-9.4000,0.225362
-7.6000,-9.3000,0.145895
-7.6000,-9.2000,0.138824
-7.6000,-9.1000,0.451107
-7.6000,-9.0000,0.120492
-7.6000,-8.9000,0.033879
-7.6000,-8.8000,-0.096257
-7.6000,-8.7000,0.643178
-7.6000,-8.6000,0.342141
-7.6000,-8.5000,0.628254
-7.6000,-8.4000,0.637995
-7.6000,-8.3000,0.191859
-7.6000,-8.2000,0.044295
-7.6000,-8.1000,0.593241
-7.6000,-8.0000,0.304231
-7.6000,-7.9000,0.340434
-7.6000,-7.8000,0.017050
-7.6000,-7.7000,0.511513
-7.6000,-7.6000,0.627137
-7.6000,-7.5000,-0.038813
-7.6000,-7.4000,0.419384
-7.6000,-7.3000,0.320229
-7.6000,-7.2000,0.145594
-7.6000,-7.1000,0.732740
-7.6000,-7.0000,0.415912
-7.6000,-6.9000,0.060158
-7.6000,-6.8000,0.197791
-7.6000,-6.7000,0.312172
